Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2017/9/14, 17:00:00, 22175, 22235, 22128, 22233, 99437, 73588, 49974, 49463
2017/9/17, 17:00:00, 22227, 22314, 22223, 22299, 106576, 76182, 53299, 53277
2017/9/18, 17:00:00, 22299, 22343, 22296, 22333, 82320, 59821, 41080, 41240
2017/9/19, 17:00:00, 22344, 22389, 22274, 22375, 118304, 86975, 58981, 59323
2017/9/20, 17:00:00, 22372, 22387, 22317, 22332, 96078, 67801, 47936, 48142
2017/9/21, 17:00:00, 22326, 22334, 22258, 22306, 110475, 78697, 55731, 54744
2017/9/24, 17:00:00, 22300, 22343, 22174, 22280, 143942, 104163, 73098, 70844
2017/9/25, 17:00:00, 22283, 22324, 22235, 22251, 102157, 77267, 49428, 52729
2017/9/26, 17:00:00, 22250, 22326, 22208, 22293, 115241, 84357, 56727, 58514
2017/9/27, 17:00:00, 22288, 22345, 22237, 22322, 93461, 72154, 46974, 46487
2017/9/28, 17:00:00, 22319, 22351, 22281, 22346, 82247, 61521, 41046, 41201
2017/10/1, 17:00:00, 22355, 22520, 22347, 22517, 101407, 74633, 48956, 52451
2017/10/2, 17:00:00, 22512, 22622, 22500, 22614, 73978, 55423, 35357, 38621
2017/10/3, 17:00:00, 22610, 22631, 22580, 22606, 72904, 55367, 37132, 35772
2017/10/4, 17:00:00, 22597, 22744, 22596, 22733, 71028, 53667, 33650, 37378
2017/10/5, 17:00:00, 22730, 22739, 22680, 22690, 77795, 59378, 38885, 38910
2017/10/8, 17:00:00, 22676, 22751, 22676, 22713, 62201, 48527, 31039, 31162
2017/10/9, 17:00:00, 22707, 22799, 22706, 22788, 86326, 66521, 41558, 44768
2017/10/10, 17:00:00, 22780, 22819, 22758, 22816, 68011, 51328, 33674, 34337
2017/10/11, 17:00:00, 22813, 22835, 22770, 22794, 70443, 53564, 35587, 34856
2017/10/12, 17:00:00, 22786, 22852, 22779, 22826, 74005, 57586, 37149, 36856
2017/10/15, 17:00:00, 22825, 22906, 22821, 22897, 75392, 56423, 37797, 37595
2017/10/16, 17:00:00, 22895, 22973, 22886, 22961, 76709, 57167, 38642, 38067
2017/10/17, 17:00:00, 22964, 23124, 22961, 23119, 84937, 63158, 41582, 43355
2017/10/18, 17:00:00, 23113, 23124, 22951, 23119, 138810, 108492, 69780, 69030
2017/10/19, 17:00:00, 23115, 23283, 23106, 23276, 121517, 91444, 59248, 62269
2017/10/22, 17:00:00, 23272, 23320, 23214, 23232, 103235, 80056, 51780, 51455
2017/10/23, 17:00:00, 23220, 23436, 23220, 23392, 131172, 100298, 65986, 65186
2017/10/24, 17:00:00, 23389, 23416, 23203, 23312, 188541, 143525, 96669, 91872
2017/10/25, 17:00:00, 23311, 23404, 23289, 23350, 124651, 97941, 61283, 63368
2017/10/26, 17:00:00, 23356, 23408, 23297, 23362, 126153, 99788, 62910, 63243
2017/10/29, 17:00:00, 23361, 23386, 23274, 23290, 116725, 93724, 58644, 58081
2017/10/30, 17:00:00, 23290, 23352, 23269, 23335, 84107, 66584, 41596, 42511
2017/10/31, 17:00:00, 23334, 23464, 23320, 23364, 134926, 104717, 67430, 67496
2017/11/1, 17:00:00, 23359, 23472, 23289, 23458, 135620, 107027, 67291, 68329
2017/11/2, 17:00:00, 23455, 23494, 23416, 23450, 97871, 76908, 49987, 47884
2017/11/5, 17:00:00, 23444, 23507, 23407, 23501, 89857, 69857, 44358, 45499
2017/11/6, 17:00:00, 23501, 23557, 23414, 23478, 116646, 90072, 58542, 58104
2017/11/7, 17:00:00, 23461, 23507, 23434, 23491, 97318, 76066, 48017, 49301
2017/11/8, 17:00:00, 23491, 23535, 23260, 23418, 222042, 176293, 112209, 109833
2017/11/9, 17:00:00, 23403, 23447, 23338, 23384, 113819, 90148, 57438, 56381
2017/11/12, 17:00:00, 23397, 23429, 23288, 23398, 110333, 86545, 54933, 55400
2017/11/13, 17:00:00, 23398, 23424, 23231, 23368, 143446, 112544, 72024, 71422
2017/11/14, 17:00:00, 23366, 23366, 23205, 23259, 165902, 131127, 83060, 82842
2017/11/15, 17:00:00, 23260, 23464, 23244, 23425, 135022, 104064, 65564, 69458
2017/11/16, 17:00:00, 23416, 23440, 23305, 23308, 124531, 96512, 63271, 61260
2017/11/19, 17:00:00, 23318, 23427, 23241, 23401, 109918, 87211, 53529, 56389
2017/11/20, 17:00:00, 23398, 23586, 23375, 23548, 112821, 88592, 54913, 57908
2017/11/21, 17:00:00, 23550, 23599, 23476, 23482, 92829, 74584, 47903, 44926
2017/11/22, 17:00:00, 23485, 23508, 23432, 23500, 24703, 21267, 12469, 12234
2017/11/23, 17:00:00, 23498, 23569, 23477, 23519, 49332, 40647, 24459, 24873
2017/11/26, 17:00:00, 23515, 23616, 23475, 23569, 100830, 79943, 50952, 49878
2017/11/27, 17:00:00, 23563, 23827, 23522, 23805, 143384, 111124, 69610, 73774
2017/11/28, 17:00:00, 23804, 23946, 23790, 23921, 157374, 123015, 78636, 78738
2017/11/29, 17:00:00, 23918, 24328, 23892, 24244, 209240, 160182, 103994, 105246
2017/11/30, 17:00:00, 24235, 24325, 23924, 24229, 342664, 274812, 171633, 171031
2017/12/3, 17:00:00, 24346, 24536, 24265, 24297, 194605, 149905, 96291, 98314
2017/12/4, 17:00:00, 24294, 24388, 24154, 24182, 156187, 126033, 78182, 78005
2017/12/5, 17:00:00, 24177, 24231, 24083, 24174, 127514, 104801, 64128, 63386
2017/12/6, 17:00:00, 24167, 24263, 24073, 24231, 111225, 89489, 55793, 55432
2017/12/7, 17:00:00, 24255, 24351, 24232, 24349, 75481, 60963, 36536, 38945
2017/12/10, 17:00:00, 24350, 24455, 24337, 24444, 69760, 58248, 34526, 35234
2017/12/11, 17:00:00, 24460, 24575, 24416, 24544, 94999, 74799, 46849, 48150
2017/12/12, 17:00:00, 24543, 24686, 24485, 24650, 127093, 97546, 62158, 64935
2017/12/13, 17:00:00, 24650, 24703, 24532, 24536, 115295, 93950, 58758, 56537
2017/12/14, 17:00:00, 24537, 24708, 24536, 24688, 116330, 94356, 56780, 59550
2017/12/17, 17:00:00, 24703, 24896, 24693, 24825, 114054, 90042, 55338, 58716
2017/12/18, 17:00:00, 24825, 24893, 24730, 24776, 114220, 90298, 57919, 56301
2017/12/19, 17:00:00, 24772, 24880, 24706, 24746, 117452, 95602, 59238, 58214
2017/12/20, 17:00:00, 24736, 24860, 24714, 24800, 87812, 70730, 43698, 44114
2017/12/21, 17:00:00, 24793, 24843, 24729, 24767, 70355, 58492, 36146, 34209
2017/12/25, 17:00:00, 24779, 24798, 24707, 24792, 43677, 37450, 22309, 21368
2017/12/26, 17:00:00, 24792, 24821, 24762, 24801, 65184, 54387, 33557, 31627
2017/12/27, 17:00:00, 24791, 24840, 24784, 24811, 58075, 47586, 29854, 28221
2017/12/28, 17:00:00, 24808, 24886, 24667, 24679, 73458, 59845, 38145, 35313
2018/1/1, 17:00:00, 24735, 24857, 24716, 24789, 105254, 84544, 50806, 54448
2018/1/2, 17:00:00, 24796, 24908, 24768, 24879, 93229, 73990, 45424, 47805
2018/1/3, 17:00:00, 24884, 25082, 24878, 25066, 114139, 90457, 55572, 58567
2018/1/4, 17:00:00, 25067, 25282, 25059, 25278, 106846, 84944, 52359, 54487
2018/1/7, 17:00:00, 25272, 25359, 25210, 25260, 108092, 83588, 53305, 54787
2018/1/8, 17:00:00, 25246, 25415, 25238, 25361, 124012, 94428, 61339, 62673
2018/1/9, 17:00:00, 25354, 25384, 25222, 25353, 143322, 112484, 72502, 70820
2018/1/10, 17:00:00, 25351, 25561, 25330, 25550, 114970, 87983, 55385, 59585
2018/1/11, 17:00:00, 25539, 25813, 25531, 25797, 151224, 118132, 72963, 78261
2018/1/14, 17:00:00, 25813, 25976, 25808, 25937, 45375, 36150, 21734, 23641
2018/1/15, 17:00:00, 25937, 26061, 25682, 25833, 263001, 205099, 133080, 129921
2018/1/16, 17:00:00, 25828, 26120, 25775, 26091, 187966, 152904, 92359, 95607
2018/1/17, 17:00:00, 26084, 26149, 25912, 25938, 190116, 153530, 97042, 93074
2018/1/18, 17:00:00, 25944, 26086, 25876, 26057, 165821, 132594, 82259, 83562
2018/1/21, 17:00:00, 25981, 26225, 25944, 26198, 140547, 111457, 68059, 72488
2018/1/22, 17:00:00, 26201, 26315, 26135, 26195, 183056, 146348, 91481, 91575
2018/1/23, 17:00:00, 26185, 26387, 26087, 26265, 238719, 190923, 119270, 119449
2018/1/24, 17:00:00, 26265, 26437, 26210, 26391, 221665, 175982, 112586, 109079
2018/1/25, 17:00:00, 26381, 26608, 26381, 26589, 144728, 116431, 71297, 73431
2018/1/28, 17:00:00, 26584, 26684, 26416, 26429, 212173, 167617, 107046, 105127
2018/1/29, 17:00:00, 26417, 26477, 26005, 26045, 304957, 251555, 156353, 148604
2018/1/30, 17:00:00, 26045, 26310, 26026, 26160, 242807, 197006, 121940, 120867
2018/1/31, 17:00:00, 26162, 26280, 25922, 26143, 289755, 236763, 146981, 142774
2018/2/1, 17:00:00, 26172, 26215, 25410, 25443, 353166, 289439, 182404, 170762
2018/2/4, 17:00:00, 25431, 25477, 23691, 24041, 594910, 473586, 300597, 294313
2018/2/5, 17:00:00, 24087, 24890, 23088, 24731, 646497, 532953, 317835, 328662
2018/2/6, 17:00:00, 24742, 25239, 24503, 24757, 421859, 356439, 210301, 211558
2018/2/7, 17:00:00, 24716, 24928, 23800, 24012, 488314, 409450, 246387, 241927
2018/2/8, 17:00:00, 23969, 24350, 23325, 24187, 517807, 434637, 258591, 259216
2018/2/11, 17:00:00, 24251, 24734, 24218, 24561, 296661, 261896, 148652, 148009
2018/2/12, 17:00:00, 24573, 24674, 24371, 24641, 254139, 220309, 126039, 128100
2018/2/13, 17:00:00, 24629, 24897, 24280, 24855, 334061, 280008, 166155, 167906
2018/2/14, 17:00:00, 24859, 25250, 24792, 25225, 283540, 237146, 142428, 141112
2018/2/15, 17:00:00, 25230, 25424, 25113, 25237, 260280, 214850, 129697, 130583
2018/2/18, 17:00:00, 25228, 25341, 25054, 25177, 49359, 43350, 25237, 24122
2018/2/19, 17:00:00, 25177, 25227, 24866, 24956, 231090, 200589, 117278, 113812
2018/2/20, 17:00:00, 24951, 25257, 24724, 24778, 254237, 216170, 127201, 127036
2018/2/21, 17:00:00, 24783, 25137, 24576, 25031, 276246, 229535, 139443, 136803
2018/2/22, 17:00:00, 25019, 25325, 24996, 25303, 203843, 170978, 100672, 103171
2018/2/25, 17:00:00, 25328, 25774, 25300, 25759, 189475, 161337, 93649, 95826
2018/2/26, 17:00:00, 25758, 25813, 25388, 25427, 308393, 263266, 154981, 153412
2018/2/27, 17:00:00, 25411, 25577, 25018, 25090, 270032, 237855, 136635, 133397
2018/2/28, 17:00:00, 25090, 25185, 24431, 24638, 450739, 396877, 228997, 221742
2018/3/1, 17:00:00, 24616, 24670, 24204, 24539, 396673, 345257, 197351, 199322
2018/3/4, 17:00:00, 24483, 24955, 24311, 24881, 308619, 264288, 153696, 154923
2018/3/5, 17:00:00, 24885, 25047, 24695, 24851, 261395, 222779, 130563, 130832
2018/3/6, 17:00:00, 24659, 24845, 24410, 24790, 308977, 261868, 154524, 154453
2018/3/7, 17:00:00, 24784, 24956, 24704, 24886, 216172, 181740, 106671, 109501
2018/3/8, 17:00:00, 24919, 25373, 24873, 25364, 123582, 108594, 61164, 62418
2018/3/11, 17:00:00, 25364, 25535, 25180, 25234, 168089, 142270, 83396, 84693
2018/3/12, 17:00:00, 25230, 25407, 24966, 25030, 234042, 202869, 117543, 116499
2018/3/13, 17:00:00, 25016, 25174, 24688, 24802, 257585, 220031, 128501, 129084
2018/3/14, 17:00:00, 24805, 25075, 24693, 24959, 220350, 188129, 109774, 110576
2018/3/15, 17:00:00, 24944, 25050, 24848, 24969, 173331, 147023, 86930, 86401
2018/3/18, 17:00:00, 24976, 24984, 24461, 24674, 272775, 236878, 138792, 133983
2018/3/19, 17:00:00, 24671, 24813, 24608, 24775, 190937, 165272, 96782, 94155
2018/3/20, 17:00:00, 24769, 24998, 24660, 24727, 225012, 189483, 113029, 111983
2018/3/21, 17:00:00, 24732, 24803, 23932, 24001, 408331, 349016, 205709, 202622
2018/3/22, 17:00:00, 23999, 24103, 23496, 23586, 482293, 412702, 244476, 237817
2018/3/25, 17:00:00, 23609, 24223, 23551, 24202, 321500, 270982, 160251, 161249
2018/3/26, 17:00:00, 24201, 24435, 23691, 23847, 379778, 322597, 192572, 187206
2018/3/27, 17:00:00, 23854, 24075, 23707, 23870, 490308, 426333, 244374, 245934
2018/3/28, 17:00:00, 23889, 24288, 23797, 24095, 297172, 254992, 145148, 152024
2018/4/1, 17:00:00, 24097, 24147, 23306, 23620, 355858, 301906, 180596, 175262
2018/4/2, 17:00:00, 23609, 24010, 23545, 23981, 354045, 306206, 175102, 178943
2018/4/3, 17:00:00, 23981, 24282, 23361, 24243, 381462, 327417, 189733, 191729
2018/4/4, 17:00:00, 24250, 24596, 24234, 24480, 271460, 233751, 135906, 135554
2018/4/5, 17:00:00, 24483, 24506, 23700, 23920, 426592, 367613, 216477, 210115
2018/4/8, 17:00:00, 23948, 24346, 23911, 23996, 271260, 234597, 136079, 135181
2018/4/9, 17:00:00, 24004, 24482, 23947, 24354, 358688, 307039, 179101, 179587
2018/4/10, 17:00:00, 24360, 24367, 24062, 24173, 242365, 212423, 121784, 120581
2018/4/11, 17:00:00, 24176, 24561, 24141, 24470, 230552, 197464, 115602, 114950
2018/4/12, 17:00:00, 24453, 24627, 24206, 24349, 274619, 230587, 137882, 136737
2018/4/15, 17:00:00, 24444, 24644, 24381, 24555, 199626, 166126, 98380, 101246
2018/4/16, 17:00:00, 24560, 24827, 24550, 24703, 176610, 148819, 87233, 89377
2018/4/17, 17:00:00, 24699, 24809, 24673, 24740, 148885, 126788, 71858, 77027
2018/4/18, 17:00:00, 24742, 24781, 24514, 24631, 192246, 166228, 95495, 96751
2018/4/19, 17:00:00, 24633, 24665, 24338, 24436, 201027, 171567, 101887, 99140
2018/4/22, 17:00:00, 24542, 24554, 24290, 24426, 174271, 149562, 86899, 87372
2018/4/23, 17:00:00, 24431, 24600, 23786, 23998, 341984, 295912, 172396, 169588
2018/4/24, 17:00:00, 23998, 24108, 23782, 24093, 284526, 243308, 142200, 142326
2018/4/25, 17:00:00, 24116, 24363, 24013, 24297, 204259, 174739, 102885, 101374
2018/4/26, 17:00:00, 24311, 24317, 24147, 24279, 173131, 151610, 86647, 86484
2018/4/29, 17:00:00, 24279, 24458, 24099, 24110, 185537, 157928, 93175, 92362
2018/4/30, 17:00:00, 24106, 24188, 23753, 24095, 213953, 186892, 106245, 107708
2018/5/1, 17:00:00, 24092, 24136, 23797, 23810, 210817, 184463, 106930, 103887
2018/5/2, 17:00:00, 23820, 23940, 23467, 23904, 327764, 288893, 162629, 165135
2018/5/3, 17:00:00, 23904, 24280, 23721, 24233, 233105, 200463, 116514, 116591
2018/5/6, 17:00:00, 24226, 24425, 24204, 24291, 171666, 149369, 87150, 84516
2018/5/7, 17:00:00, 24284, 24355, 24135, 24296, 219303, 187314, 110516, 108787
2018/5/8, 17:00:00, 24293, 24542, 24267, 24503, 191769, 161217, 94714, 97055
2018/5/9, 17:00:00, 24509, 24766, 24472, 24676, 155922, 134939, 78668, 77254
2018/5/10, 17:00:00, 24677, 24847, 24675, 24810, 146126, 128283, 74181, 71945
2018/5/13, 17:00:00, 24811, 24971, 24811, 24867, 134503, 115087, 67616, 66887
2018/5/14, 17:00:00, 24868, 24895, 24603, 24663, 203785, 176593, 104385, 99400
2018/5/15, 17:00:00, 24676, 24778, 24614, 24736, 136651, 114429, 68130, 68521
2018/5/16, 17:00:00, 24741, 24836, 24631, 24705, 165028, 138739, 81942, 83086
2018/5/17, 17:00:00, 24704, 24803, 24655, 24712, 154064, 135104, 77012, 77052
2018/5/20, 17:00:00, 24854, 25080, 24854, 25010, 162024, 136836, 82166, 79858
2018/5/21, 17:00:00, 24997, 25066, 24805, 24833, 143035, 121671, 73543, 69492
2018/5/22, 17:00:00, 24836, 24879, 24627, 24852, 219534, 188402, 110020, 109514
2018/5/23, 17:00:00, 24849, 24868, 24584, 24800, 203514, 172628, 102765, 100749
2018/5/24, 17:00:00, 24804, 24906, 24674, 24750, 179656, 153854, 90606, 89050
2018/5/27, 17:00:00, 24825, 24840, 24705, 24776, 33249, 29028, 16977, 16272
2018/5/28, 17:00:00, 24770, 24788, 24227, 24396, 317626, 267071, 160054, 157572
2018/5/29, 17:00:00, 24398, 24715, 24325, 24656, 219971, 189792, 107413, 112558
2018/5/30, 17:00:00, 24636, 24705, 24342, 24435, 247831, 208843, 124806, 123025
2018/5/31, 17:00:00, 24440, 24679, 24419, 24647, 180800, 155938, 88993, 91807
2018/6/3, 17:00:00, 24619, 24863, 24571, 24810, 138101, 119052, 69684, 68417
2018/6/4, 17:00:00, 24808, 24860, 24709, 24826, 139865, 121017, 71184, 68681
2018/6/5, 17:00:00, 24828, 25161, 24812, 25153, 179286, 151376, 89087, 90199
2018/6/6, 17:00:00, 25148, 25327, 25119, 25276, 216644, 184404, 108497, 108147
2018/6/7, 17:00:00, 25278, 25344, 25093, 25335, 129432, 113753, 65423, 64009
2018/6/10, 17:00:00, 25300, 25418, 25257, 25344, 118982, 102793, 59669, 59313
2018/6/11, 17:00:00, 25341, 25404, 25258, 25350, 121891, 104605, 60725, 61166
2018/6/12, 17:00:00, 25340, 25380, 25204, 25216, 131563, 114156, 67291, 64272
2018/6/13, 17:00:00, 25207, 25353, 25149, 25218, 166663, 145083, 83060, 83603
2018/6/14, 17:00:00, 25218, 25219, 24908, 25092, 236143, 196101, 119712, 116431
2018/6/17, 17:00:00, 25074, 25148, 24839, 25008, 161971, 138607, 81270, 80701
2018/6/18, 17:00:00, 25001, 25017, 24569, 24728, 267152, 226504, 134609, 132543
2018/6/19, 17:00:00, 24715, 24858, 24632, 24670, 180462, 157628, 91312, 89150
2018/6/20, 17:00:00, 24673, 24795, 24403, 24464, 236591, 207459, 119269, 117322
2018/6/21, 17:00:00, 24457, 24664, 24445, 24581, 156277, 133820, 79606, 76671
2018/6/24, 17:00:00, 24599, 24615, 24077, 24284, 309654, 269401, 154119, 155535
2018/6/25, 17:00:00, 24283, 24375, 24216, 24265, 197105, 171886, 98671, 98434
2018/6/26, 17:00:00, 24279, 24564, 24079, 24136, 311691, 275331, 154372, 157319
2018/6/27, 17:00:00, 24144, 24295, 23978, 24248, 262455, 233671, 130704, 131751
2018/6/28, 17:00:00, 24247, 24496, 24207, 24269, 207488, 180920, 106120, 101368
2018/7/1, 17:00:00, 24274, 24324, 24026, 24282, 198475, 177891, 99603, 98872
2018/7/2, 17:00:00, 24298, 24445, 24128, 24161, 134089, 119169, 68427, 65662
2018/7/3, 17:00:00, 24160, 24252, 24125, 24201, 34120, 31323, 16935, 17185
2018/7/4, 17:00:00, 24199, 24364, 24114, 24337, 168956, 151907, 85644, 83312
2018/7/5, 17:00:00, 24319, 24507, 24241, 24463, 167499, 149677, 83688, 83811
2018/7/8, 17:00:00, 24457, 24791, 24453, 24784, 142115, 121697, 70388, 71727
2018/7/9, 17:00:00, 24780, 24937, 24745, 24797, 160472, 131958, 80269, 80203
2018/7/10, 17:00:00, 24752, 24805, 24611, 24708, 220353, 195261, 112006, 108347
2018/7/11, 17:00:00, 24710, 24927, 24680, 24901, 167977, 143711, 84051, 83926
2018/7/12, 17:00:00, 24903, 25028, 24869, 25019, 140800, 122446, 69466, 71334
2018/7/15, 17:00:00, 25025, 25090, 24962, 25056, 108183, 96385, 54354, 53829
2018/7/16, 17:00:00, 25056, 25141, 24971, 25118, 138990, 119824, 68847, 70143
2018/7/17, 17:00:00, 25118, 25197, 25081, 25164, 108529, 94746, 54140, 54389
2018/7/18, 17:00:00, 25164, 25209, 25034, 25051, 140954, 125990, 71361, 69593
2018/7/19, 17:00:00, 25057, 25110, 24912, 25063, 140860, 125045, 71589, 69271
2018/7/22, 17:00:00, 25088, 25088, 24952, 25027, 114258, 100496, 57024, 57234
2018/7/23, 17:00:00, 25027, 25268, 25022, 25188, 183532, 158895, 91245, 92287
2018/7/24, 17:00:00, 25216, 25451, 25088, 25450, 183253, 157971, 89605, 93648
2018/7/25, 17:00:00, 25437, 25568, 25392, 25503, 155952, 134074, 77477, 78475
2018/7/26, 17:00:00, 25505, 25572, 25348, 25426, 193579, 163819, 97795, 95784
2018/7/29, 17:00:00, 25422, 25475, 25264, 25304, 151724, 129879, 76272, 75452
2018/7/30, 17:00:00, 25304, 25486, 25272, 25469, 148680, 127577, 72900, 75780
2018/7/31, 17:00:00, 25472, 25472, 25247, 25319, 142671, 119070, 72418, 70253
2018/8/1, 17:00:00, 25313, 25332, 25087, 25323, 155356, 133137, 78221, 77135
2018/8/2, 17:00:00, 25327, 25437, 25260, 25423, 115227, 99170, 57583, 57644
2018/8/5, 17:00:00, 25424, 25508, 25346, 25469, 96811, 85872, 48501, 48310
2018/8/6, 17:00:00, 25473, 25661, 25460, 25621, 107820, 91611, 53441, 54379
2018/8/7, 17:00:00, 25620, 25632, 25501, 25501, 97064, 81700, 48679, 48385
2018/8/8, 17:00:00, 25505, 25603, 25459, 25471, 96469, 80334, 49285, 47184
2018/8/9, 17:00:00, 25478, 25490, 25215, 25351, 174785, 151143, 88439, 86346
2018/8/12, 17:00:00, 25333, 25371, 25141, 25224, 166754, 141004, 83674, 83080
2018/8/13, 17:00:00, 25224, 25334, 25192, 25316, 122342, 102820, 61754, 60588
2018/8/14, 17:00:00, 25318, 25318, 24955, 25203, 221600, 189812, 111787, 109813
2018/8/15, 17:00:00, 25209, 25608, 25147, 25593, 169322, 137434, 83899, 85423
2018/8/16, 17:00:00, 25578, 25731, 25506, 25702, 148646, 124748, 74411, 74235
2018/8/19, 17:00:00, 25703, 25791, 25663, 25751, 102342, 85764, 51062, 51280
2018/8/20, 17:00:00, 25754, 25885, 25721, 25748, 106816, 88456, 54188, 52628
2018/8/21, 17:00:00, 25733, 25836, 25677, 25731, 119639, 101454, 60669, 58970
2018/8/22, 17:00:00, 25731, 25767, 25607, 25674, 127003, 104440, 63839, 63164
2018/8/23, 17:00:00, 25682, 25828, 25653, 25807, 111224, 91055, 55227, 55997
2018/8/26, 17:00:00, 25809, 26089, 25805, 26088, 107689, 91931, 52702, 54987
2018/8/27, 17:00:00, 26079, 26156, 26044, 26083, 109647, 90727, 54926, 54721
2018/8/28, 17:00:00, 26092, 26185, 26050, 26152, 104531, 86430, 51091, 53440
2018/8/29, 17:00:00, 26155, 26168, 25946, 25982, 141341, 119841, 72055, 69286
2018/8/30, 17:00:00, 25974, 26049, 25896, 26038, 133076, 111574, 66558, 66518
2018/9/2, 17:00:00, 26021, 26080, 25960, 26029, 28552, 26016, 14339, 14213
2018/9/3, 17:00:00, 26026, 26069, 25817, 25984, 152021, 128662, 75629, 76392
2018/9/4, 17:00:00, 26000, 26026, 25841, 25991, 173396, 149249, 86891, 86505
2018/9/5, 17:00:00, 25990, 26100, 25894, 26018, 201118, 171007, 100342, 100776
2018/9/6, 17:00:00, 26003, 26038, 25833, 25945, 205278, 174613, 101876, 103402
2018/9/9, 17:00:00, 25940, 26061, 25874, 25897, 144453, 119457, 72147, 72306
2018/9/10, 17:00:00, 25897, 26038, 25764, 26009, 151261, 123013, 74256, 77005
2018/9/11, 17:00:00, 26008, 26164, 25940, 26004, 193522, 157922, 97438, 96084
2018/9/12, 17:00:00, 26004, 26203, 25980, 26164, 150176, 124216, 74438, 75738
2018/9/13, 17:00:00, 26191, 26261, 26104, 26185, 92077, 78120, 46468, 45609
2018/9/16, 17:00:00, 26189, 26222, 26067, 26101, 108825, 90397, 54352, 54473
2018/9/17, 17:00:00, 26102, 26357, 25991, 26317, 145954, 118048, 72218, 73736
2018/9/18, 17:00:00, 26322, 26504, 26265, 26475, 145280, 112372, 73410, 71870
2018/9/19, 17:00:00, 26486, 26745, 26457, 26740, 150494, 117920, 74346, 76148
2018/9/20, 17:00:00, 26714, 26820, 26712, 26746, 142993, 119292, 71052, 71941
2018/9/23, 17:00:00, 26709, 26739, 26577, 26622, 147278, 117278, 74399, 72879
2018/9/24, 17:00:00, 26621, 26704, 26501, 26524, 136442, 108776, 69192, 67250
2018/9/25, 17:00:00, 26524, 26627, 26369, 26418, 152911, 119767, 76937, 75974
2018/9/26, 17:00:00, 26417, 26576, 26357, 26496, 163149, 130128, 80579, 82570
2018/9/27, 17:00:00, 26498, 26534, 26347, 26503, 176981, 140517, 87496, 89485
2018/9/30, 17:00:00, 26524, 26754, 26516, 26679, 163751, 131731, 81595, 82156
2018/10/1, 17:00:00, 26685, 26837, 26552, 26819, 163556, 135044, 82025, 81531
2018/10/2, 17:00:00, 26813, 26966, 26776, 26825, 162714, 133169, 81911, 80803
2018/10/3, 17:00:00, 26832, 26832, 26483, 26687, 265737, 222178, 132242, 133495
2018/10/4, 17:00:00, 26671, 26736, 26311, 26500, 273717, 227168, 137572, 136145
2018/10/7, 17:00:00, 26520, 26549, 26226, 26531, 222483, 186222, 110514, 111969
2018/10/8, 17:00:00, 26531, 26562, 26337, 26473, 234433, 197268, 117716, 116717
2018/10/9, 17:00:00, 26472, 26522, 25431, 25437, 413390, 355988, 208393, 204997
2018/10/10, 17:00:00, 25456, 25680, 24893, 25206, 694707, 629850, 348208, 346499
